date_utc,generated_at_utc,window_start_utc,window_end_utc,total_articles_classified,relevant_articles,negotiation_count,ceasefire_count,deescalation_count,escalation_count,proxy_escalation_count,strike_count,irrelevant_count,negotiation_ratio,war_ratio,avg_strength,median_strength,avg_positive_strength,avg_negative_strength,avg_source_weight,negotiation_events,ceasefire_events,deescalation_events,escalation_events,proxy_events,strike_events,article_raw_score,event_raw_score,batch_raw_score,war_batch_score,war_smoothed_score,trend_delta,trend_label,trend_label_ko,oil_signal,defense_signal,airline_signal,equity_signal,gold_dollar_signal,alert_message,summary_ko
2026-03-23,2026-03-23T15:43:40+00:00,2026-03-23T11:33:20.648776+00:00,2026-03-23T15:40:22.633309+00:00,21,21,8,5,2,6,0,0,0,0.7143,0.2857,0.711,0.78,0.7367,0.6467,1.0062,8,5,2,6,0,0,-9.5465,-8.2289,-8.3168,32.67,41.91,-8.27,down,하락,약한 강세,약한 강세,중립,중립,중립~선호,휴전/협상 신호 증가,협상·완화 신호가 일부 보이지만 아직 중립권이다. 확전과 완화 신호가 혼재한다.
2026-03-23,2026-03-23T20:01:57+00:00,2026-03-23T15:40:22.633309+00:00,2026-03-23T20:00:26.663658+00:00,14,14,4,2,2,5,0,1,0,0.5714,0.4286,0.6857,0.7,0.6312,0.7583,1.0071,4,2,2,5,0,1,1.3706,1.3664,1.3663,52.85,50.05,-12.34,strong_down,가파른 하락,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-23,2026-03-23T22:01:03+00:00,2026-03-23T20:00:26.663658+00:00,2026-03-23T22:00:27.853763+00:00,6,6,3,0,1,2,0,0,0,0.6667,0.3333,0.65,0.6,0.675,0.6,1.0,3,0,1,2,0,0,-1.1971,-1.1943,-1.1942,47.51,47.09,-16.62,strong_down,가파른 하락,약한 강세,약한 강세,중립,중립,중립~선호,휴전/협상 신호 증가,협상·완화 신호가 일부 보이지만 아직 중립권이다. 확전과 완화 신호가 혼재한다.
2026-03-24,2026-03-24T05:17:07+00:00,2026-03-23T22:00:27.853763+00:00,2026-03-24T05:15:47.761848+00:00,13,12,3,0,4,3,0,2,1,0.5833,0.4167,0.6875,0.7,0.65,0.74,1.0292,3,0,4,3,0,2,4.5548,4.4034,4.4007,59.17,56.21,-17.32,strong_down,가파른 하락,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-24,2026-03-24T08:08:10+00:00,2026-03-24T05:15:47.761848+00:00,2026-03-24T08:07:36.948586+00:00,4,4,1,0,0,0,0,3,0,0.25,0.75,0.7625,0.775,0.75,0.7667,1.0,1,0,0,0,0,3,6.587,6.138,6.1431,62.8,60.54,-0.82,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-24,2026-03-24T11:36:11+00:00,2026-03-24T08:07:36.948586+00:00,2026-03-24T11:34:49.033055+00:00,13,13,2,0,2,6,0,3,0,0.3077,0.6923,0.6746,0.7,0.58,0.7167,0.9962,2,0,2,5,0,3,9.8964,8.1552,8.4935,67.69,65.86,6.63,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-24,2026-03-24T15:47:10+00:00,2026-03-24T11:34:49.033055+00:00,2026-03-24T15:46:25.029220+00:00,7,7,3,0,1,1,0,2,0,0.5714,0.4286,0.7143,0.75,0.65,0.8,1.0,3,0,1,1,0,2,4.005,3.9017,3.8991,58.12,60.5,12.38,strong_up,가파른 상승,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-24,2026-03-24T20:02:30+00:00,2026-03-24T15:46:25.029220+00:00,2026-03-24T20:00:58.944464+00:00,14,14,9,0,2,2,0,1,0,0.7857,0.2143,0.7143,0.775,0.7364,0.6333,1.0,9,0,2,2,0,1,-4.8945,-4.7072,-4.7046,40.2,46.53,9.15,up,상승,약한 강세,약한 강세,중립,중립,중립~선호,휴전/협상 신호 증가,협상·완화 신호가 일부 보이지만 아직 중립권이다. 확전과 완화 신호가 혼재한다.
2026-03-24,2026-03-24T22:05:34+00:00,2026-03-24T20:00:58.944464+00:00,2026-03-24T22:05:05.381730+00:00,3,3,1,2,0,0,0,0,0,1.0,0.0,0.8,0.8,0.8,0.0,1.0,1,2,0,0,0,0,-4.7624,-4.5897,-4.587,40.44,42.16,-3.97,flat,보합,약한 강세,약한 강세,중립,중립,중립~선호,휴전/협상 신호 증가,협상·완화 신호가 일부 보이지만 아직 중립권이다. 확전과 완화 신호가 혼재한다.
2026-03-25,2026-03-25T05:19:14+00:00,2026-03-24T22:05:05.381730+00:00,2026-03-25T05:16:47.931877+00:00,20,20,9,1,2,6,0,2,0,0.6,0.4,0.7775,0.8,0.775,0.7812,1.025,9,1,2,6,0,2,1.2082,1.2054,1.2052,52.51,48.87,-11.47,strong_down,가파른 하락,약한 강세,약한 강세,중립,중립,중립~선호,휴전/협상 신호 증가,협상·완화 신호가 일부 보이지만 아직 중립권이다. 확전과 완화 신호가 혼재한다.
2026-03-25,2026-03-25T08:07:20+00:00,2026-03-25T05:16:47.931877+00:00,2026-03-25T08:06:22.485091+00:00,13,13,6,1,0,4,0,2,0,0.5385,0.4615,0.7654,0.8,0.75,0.7833,1.0385,6,1,0,4,0,2,3.2189,3.165,3.1632,56.59,54.16,-14.51,strong_down,가파른 하락,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-25,2026-03-25T11:30:15+00:00,2026-03-25T08:06:22.485091+00:00,2026-03-25T11:29:03.771406+00:00,16,15,10,1,0,4,0,0,1,0.7333,0.2667,0.7567,0.8,0.7591,0.75,1.0067,10,1,0,4,0,0,-5.8138,-5.5026,-5.5023,38.54,43.55,-10.18,strong_down,가파른 하락,약한 강세,약한 강세,중립,중립,중립~선호,휴전/협상 신호 증가,협상·완화 신호가 일부 보이지만 아직 중립권이다. 확전과 완화 신호가 혼재한다.
2026-03-25,2026-03-25T15:53:53+00:00,2026-03-25T11:29:03.771406+00:00,2026-03-25T15:51:06.159780+00:00,21,21,10,1,1,8,1,0,0,0.5714,0.4286,0.7571,0.8,0.7375,0.7833,1.0095,10,1,1,8,1,0,-0.5817,-0.5813,-0.5813,48.79,47.52,-2.5,flat,보합,약한 강세,약한 강세,중립,중립,중립~선호,휴전/협상 신호 증가,협상·완화 신호가 일부 보이지만 아직 중립권이다. 확전과 완화 신호가 혼재한다.
2026-03-25,2026-03-25T19:59:11+00:00,2026-03-25T15:51:06.159780+00:00,2026-03-25T19:57:42.501460+00:00,16,16,3,2,0,9,0,2,0,0.3125,0.6875,0.7688,0.8,0.84,0.7364,1.0,3,2,0,8,0,2,7.4473,6.2,6.6973,63.95,58.38,4.15,up,상승,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-25,2026-03-25T23:00:43+00:00,2026-03-25T19:57:42.501460+00:00,2026-03-25T22:59:31.515411+00:00,10,10,3,0,2,5,0,0,0,0.5,0.5,0.64,0.625,0.63,0.65,0.995,3,0,2,5,0,0,1.4696,1.4644,1.4642,53.05,54.8,3.65,flat,보합,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-26,2026-03-26T05:53:29+00:00,2026-03-25T22:59:31.515411+00:00,2026-03-26T05:51:42.336325+00:00,16,16,5,0,3,7,0,1,0,0.5,0.5,0.7156,0.8,0.6125,0.8187,1.0156,5,0,3,7,0,1,5.9173,5.5895,5.5897,61.65,60.16,9.84,up,상승,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-26,2026-03-26T08:37:59+00:00,2026-03-26T05:51:42.336325+00:00,2026-03-26T08:37:16.983811+00:00,7,6,1,1,0,3,0,1,1,0.3333,0.6667,0.625,0.7,0.55,0.6625,1.0,1,1,0,3,0,1,3.8623,3.7695,3.7671,57.85,58.13,10.02,strong_up,가파른 상승,강세,강세,부담,리스크오프,선호,특이 경보 없음,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-26,2026-03-26T11:39:06+00:00,2026-03-26T08:37:16.983811+00:00,2026-03-26T11:38:30.580862+00:00,5,5,1,1,0,1,0,2,0,0.4,0.6,0.816,0.8,0.79,0.8333,1.0,1,1,0,1,0,2,4.115,4.0029,4.0004,58.33,58.57,5.75,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-26,2026-03-26T15:59:18+00:00,2026-03-26T11:38:30.580862+00:00,2026-03-26T15:57:51.061388+00:00,11,11,4,0,1,5,0,1,0,0.4545,0.5455,0.6545,0.6,0.64,0.6667,1.0136,4,0,1,5,0,1,3.8872,3.7926,3.7902,57.9,57.98,7.85,up,상승,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-26,2026-03-26T20:00:51+00:00,2026-03-26T15:57:51.061388+00:00,2026-03-26T20:00:16.385434+00:00,4,4,1,0,0,3,0,0,0,0.25,0.75,0.7625,0.8,0.8,0.75,1.025,1,0,0,3,0,0,2.5077,2.4821,2.4811,55.17,56.03,0.45,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-26,2026-03-26T21:56:33+00:00,2026-03-26T20:00:16.385434+00:00,2026-03-26T21:56:14.980661+00:00,1,1,0,0,0,0,0,1,0,0.0,1.0,0.7,0.7,0.0,0.7,1.0,0,0,0,0,0,1,2.4253,2.4021,2.4012,55.0,55.32,-2.52,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-27,2026-03-27T05:53:23+00:00,2026-03-26T21:56:14.980661+00:00,2026-03-27T05:52:01.635005+00:00,10,10,1,0,3,1,0,5,0,0.4,0.6,0.763,0.775,0.7625,0.7633,0.995,1,0,2,1,0,5,9.6756,8.4492,8.4271,67.56,63.81,1.19,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-27,2026-03-27T08:09:57+00:00,2026-03-27T05:52:01.635005+00:00,2026-03-27T08:09:21.300158+00:00,6,5,3,0,0,1,0,1,1,0.6,0.4,0.69,0.8,0.7333,0.625,1.0,3,0,0,1,0,1,0.9336,0.9323,0.9322,51.94,55.37,-1.52,flat,보합,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-27,2026-03-27T11:31:33+00:00,2026-03-27T08:09:21.300158+00:00,2026-03-27T11:30:50.770309+00:00,9,9,2,0,0,2,0,5,0,0.2222,0.7778,0.85,0.85,0.85,0.85,1.0333,2,0,0,2,0,5,11.6269,9.3097,9.5726,69.94,66.1,3.8,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-27,2026-03-27T15:11:11+00:00,2026-03-27T11:30:50.770309+00:00,2026-03-27T15:10:09.966663+00:00,8,8,1,0,0,1,0,6,0,0.125,0.875,0.75,0.8,0.85,0.7357,1.0188,1,0,0,1,0,6,11.347,9.1858,9.4165,69.62,67.92,8.16,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-27,2026-03-27T19:54:03+00:00,2026-03-27T15:10:09.966663+00:00,2026-03-27T19:53:24.188170+00:00,5,5,0,0,0,3,0,2,0,0.0,1.0,0.73,0.7,0.0,0.73,1.0,0,0,0,3,0,2,7.7123,7.001,7.0229,64.63,66.16,5.12,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-27,2026-03-27T22:01:04+00:00,2026-03-27T19:53:24.188170+00:00,2026-03-27T22:00:30.811037+00:00,5,5,1,0,0,0,2,2,0,0.2,0.8,0.83,0.8,0.8,0.8375,1.0,1,0,0,0,2,2,7.7193,7.0061,7.0281,64.64,65.14,9.79,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-28,2026-03-28T05:16:28+00:00,2026-03-27T22:00:30.811037+00:00,2026-03-28T05:14:46.394808+00:00,23,23,2,0,1,2,0,18,0,0.1304,0.8696,0.8296,0.9,0.6667,0.854,1.0065,2,0,1,2,0,18,13.9906,9.9997,10.7316,72.36,70.04,6.7,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-28,2026-03-28T07:58:06+00:00,2026-03-28T05:14:46.394808+00:00,2026-03-28T07:57:40.315005+00:00,4,4,0,0,0,1,1,2,0,0.0,1.0,0.7625,0.8,0.0,0.7625,0.9875,0,0,0,1,1,2,7.4437,6.8021,6.8187,64.21,65.88,1.69,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,직접 충돌은 아니어도 대리세력 관련 확전 신호가 이어진다. 중립보다 경계가 맞다.
2026-03-28,2026-03-28T10:05:29+00:00,2026-03-28T07:57:40.315005+00:00,2026-03-28T10:05:12.993837+00:00,1,1,0,0,0,0,0,1,0,0.0,1.0,0.8,0.8,0.0,0.8,1.0,0,0,0,0,0,1,2.7633,2.7291,2.7278,55.68,59.05,0.19,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-28,2026-03-28T14:04:27+00:00,2026-03-28T10:05:12.993837+00:00,2026-03-28T14:03:41.909340+00:00,6,6,0,0,0,3,2,1,0,0.0,1.0,0.7417,0.75,0.0,0.7417,1.0,0,0,0,3,2,1,8.3299,7.4405,7.4782,65.58,63.46,-2.75,flat,보합,강세,강세,부담,리스크오프,선호,대리세력 확전 신호 증가,직접 충돌은 아니어도 대리세력 관련 확전 신호가 이어진다. 중립보다 경계가 맞다.
2026-03-28,2026-03-28T15:58:37+00:00,2026-03-28T14:03:41.909340+00:00,2026-03-28T15:58:24.739359+00:00,1,1,0,0,0,0,0,1,0,0.0,1.0,0.8,0.8,0.0,0.8,1.0,0,0,0,0,0,1,2.7633,2.7291,2.7278,55.68,57.66,-7.52,down,하락,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-28,2026-03-28T19:46:17+00:00,2026-03-28T15:58:24.739359+00:00,2026-03-28T19:45:39.385218+00:00,5,5,1,0,0,0,1,3,0,0.2,0.8,0.86,0.85,0.85,0.8625,1.02,1,0,0,0,1,3,8.7397,7.7179,7.7693,66.19,64.03,-5.68,down,하락,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,직접 충돌은 아니어도 대리세력 관련 확전 신호가 이어진다. 중립보다 경계가 맞다.
2026-03-28,2026-03-28T21:55:52+00:00,2026-03-28T19:45:39.385218+00:00,2026-03-28T21:55:35.105261+00:00,2,2,0,0,0,1,1,0,0,0.0,1.0,0.8,0.8,0.0,0.8,1.0,0,0,0,1,1,0,2.9501,2.9085,2.9071,56.06,58.05,-3.34,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,직접 충돌은 아니어도 대리세력 관련 확전 신호가 이어진다. 중립보다 경계가 맞다.
2026-03-29,2026-03-29T05:54:32+00:00,2026-03-28T21:55:35.105261+00:00,2026-03-29T05:53:42.442080+00:00,10,10,1,0,0,7,2,0,0,0.1,0.9,0.81,0.825,0.85,0.8056,1.01,1,0,0,7,2,0,9.3401,8.1027,8.18,67.04,64.76,-3.21,flat,보합,강세,강세,부담,리스크오프,선호,대리세력 확전 신호 증가,직접 충돌은 아니어도 대리세력 관련 확전 신호가 이어진다. 중립보다 경계가 맞다.
2026-03-29,2026-03-29T08:03:18+00:00,2026-03-29T05:53:42.442080+00:00,2026-03-29T08:02:35.607474+00:00,5,5,0,0,0,3,2,0,0,0.0,1.0,0.75,0.75,0.0,0.75,1.0,0,0,0,3,2,0,6.2394,5.8564,5.8586,62.21,62.56,2.59,flat,보합,강세,강세,부담,리스크오프,선호,대리세력 확전 신호 증가,직접 충돌은 아니어도 대리세력 관련 확전 신호가 이어진다. 중립보다 경계가 맞다.
2026-03-29,2026-03-29T10:05:31+00:00,2026-03-29T08:02:35.607474+00:00,2026-03-29T10:04:40.620363+00:00,8,8,1,0,0,5,0,2,0,0.125,0.875,0.825,0.85,0.8,0.8286,1.0,1,0,0,5,0,2,9.3743,8.1238,8.2029,67.09,66.11,2.32,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-29,2026-03-29T14:04:30+00:00,2026-03-29T10:04:40.620363+00:00,2026-03-29T14:03:40.182347+00:00,9,9,0,0,0,5,1,3,0,0.0,1.0,0.7833,0.8,0.0,0.7833,0.9978,0,0,0,5,1,3,11.4949,9.2522,9.4995,69.79,68.49,5.66,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-29,2026-03-29T16:00:33+00:00,2026-03-29T14:03:40.182347+00:00,2026-03-29T15:59:56.317835+00:00,5,5,0,0,0,5,0,0,0,0.0,1.0,0.76,0.8,0.0,0.76,0.99,0,0,0,5,0,0,5.3535,5.1094,5.1076,60.64,63.12,3.69,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-29,2026-03-29T19:49:23+00:00,2026-03-29T15:59:56.317835+00:00,2026-03-29T19:48:15.592866+00:00,12,12,4,0,0,8,0,0,0,0.3333,0.6667,0.725,0.725,0.675,0.75,1.0125,3,0,0,8,0,0,5.5482,5.7365,5.3778,61.2,61.95,1.81,flat,보합,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-29,2026-03-29T22:03:03+00:00,2026-03-29T19:48:15.592866+00:00,2026-03-29T22:02:28.084306+00:00,6,6,3,0,0,3,0,0,0,0.5,0.5,0.7917,0.825,0.75,0.8333,1.0,3,0,0,3,0,0,1.048,1.0462,1.046,52.18,54.83,-2.15,flat,보합,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-30,2026-03-30T06:19:05+00:00,2026-03-29T22:02:28.084306+00:00,2026-03-30T06:17:48.237813+00:00,14,13,1,1,0,8,0,3,1,0.1538,0.8462,0.7846,0.8,0.8,0.7818,1.0154,1,1,0,8,0,3,11.0868,9.0643,9.2679,69.31,65.07,-5.7,down,하락,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-30,2026-03-30T10:16:16+00:00,2026-03-30T06:17:48.237813+00:00,2026-03-30T10:15:27.672013+00:00,7,7,1,0,0,3,0,3,0,0.1429,0.8571,0.7686,0.8,0.8,0.7633,1.0,1,0,0,3,0,3,8.9574,7.8605,7.9205,66.5,65.63,-2.64,flat,보합,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-30,2026-03-30T13:16:02+00:00,2026-03-30T10:15:27.672013+00:00,2026-03-30T13:14:59.396941+00:00,9,9,2,0,0,6,0,1,0,0.2222,0.7778,0.7389,0.8,0.7,0.75,1.0222,2,0,0,6,0,1,7.3717,6.748,6.7634,64.09,65.09,-1.66,flat,보합,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-30,2026-03-30T16:05:52+00:00,2026-03-30T13:14:59.396941+00:00,2026-03-30T16:04:34.273096+00:00,14,14,5,0,0,5,2,2,0,0.3571,0.6429,0.7929,0.8,0.8,0.7889,0.9964,5,0,0,5,2,2,8.8869,7.8147,7.8718,66.4,65.95,5.62,up,상승,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-30,2026-03-30T18:58:50+00:00,2026-03-30T16:04:34.273096+00:00,2026-03-30T18:57:46.866639+00:00,12,12,2,0,0,7,1,2,0,0.1667,0.8333,0.8083,0.8,0.75,0.82,1.0,2,0,0,7,1,2,10.8766,8.9619,9.1453,69.05,68.02,5.68,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-30,2026-03-30T21:40:50+00:00,2026-03-30T18:57:46.866639+00:00,2026-03-30T21:40:13.969002+00:00,5,5,0,0,0,3,0,2,0,0.0,1.0,0.79,0.8,0.0,0.79,1.04,0,0,0,3,0,2,8.4341,7.5122,7.5531,65.74,66.47,4.02,up,상승,강세,강세,부담,리스크오프,선호,직접 공격/보복 보도 증가,전쟁 위험이 높아지는 방향이다. 공격·경고 기사 비중이 협상 신호보다 우세하다.
2026-03-31,2026-03-31T02:10:16+00:00,2026-03-30T21:40:13.969002+00:00,2026-03-31T02:09:22.034510+00:00,8,8,4,0,0,3,0,1,0,0.5,0.5,0.7438,0.775,0.7125,0.775,1.0188,3,0,0,2,0,1,3.2284,3.147,3.1658,56.6,59.67,1.43,flat,보합,강세,강세,부담,리스크오프,선호,휴전/협상 신호 증가,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
2026-03-31,2026-03-31T05:07:51+00:00,2026-03-31T02:09:22.034510+00:00,2026-03-31T05:07:15.138211+00:00,4,4,0,0,1,3,0,0,0,0.25,0.75,0.6875,0.675,0.5,0.75,1.0,0,0,1,3,0,0,2.931,2.8902,2.8888,56.02,57.11,-4.72,down,하락,강세,강세,부담,리스크오프,선호,특이 경보 없음,아직 긴장 상태가 우세하다. 다만 즉각적 확전 여부는 추가 기사 확인이 필요하다.
